negative indicative future perfect 3PL	t͡ʃʰin jeɻkʰelu	t͡ʃʰin uʁɒɻkelu	t͡ʃʰin kɒɻtʰɒlu	t͡ʃʰin t͡sʰɒnknɒlu	t͡ʃʰin uɻɒχɒnɒlu	t͡ʃʰin veɻt͡sʰnelu	t͡ʃʰin uɻɒχɒt͡sʰnelu	t͡ʃʰin mernelu	t͡ʃʰin it͡ʃʰnelu	t͡ʃʰin pʰɒχnelu	t͡ʃʰin ɒrnelu	t͡ʃʰin tesnelu	t͡ʃʰin elnelu	t͡ʃʰin tʱɒʁnelu	t͡ʃʰin utelu	t͡ʃʰin ɒnelu	t͡ʃʰin tɒnelu	t͡ʃʰin dənelu	t͡ʃʰin etʰɒlu	t͡ʃʰin tɒlu	t͡ʃʰin ɡɒlu			t͡ʃʰin beɻelu	t͡ʃʰin ɒselu	t͡ʃʰin dɒrnɒlu	t͡ʃʰin ləvɒnɒlu	t͡ʃʰin bɒt͡sʰelu
indicative present perfect 1SG	jeɻkʰel/jeɻkʰeɻ em	uʁɒɻkel/uʁɒɻkeɻ em	kɒɻtʰɒt͡sʰel/kɒɻtʰɒt͡sʰeɻ em	t͡sʰɒnkt͡sʰel/t͡sʰɒnkt͡sʰeɻ em	uɻɒχɒt͡sʰel/uɻɒχɒt͡sʰeɻ em	veɻt͡sʰɻel/veɻt͡sʰɻeɻ em	uɻɒχɒt͡sʰɻel/uɻɒχɒt͡sʰɻeɻ em	merel/mereɻ em	it͡ʃʰel/it͡ʃʰeɻ em	pʰɒχel/pʰɒχeɻ em	ɒrel/ɒreɻ em	tesel/teseɻ em	elel/eleɻ em	tʱɒʁel/tʱɒʁeɻ em	keɻel/keɻeɻ em	ɒɻel/ɒɻeɻ em	tɒɻel/tɒɻeɻ em	dəɻel/dəɻeɻ em	ɡənɒt͡sʰel/ɡənɒt͡sʰeɻ em	təvel/təveɻ em	ekel/ekeɻ em			beɻel/beɻeɻ em	ɒsel/ɒseɻ em	dɒɻt͡sʰel/dɒɻt͡sʰeɻ em	ləvɒt͡sʰel/ləvɒt͡sʰeɻ em	bɒt͡sʰel/bɒt͡sʰeɻ em
indicative present perfect 2SG	jeɻkʰel/jeɻkʰeɻ es	uʁɒɻkel/uʁɒɻkeɻ es	kɒɻtʰɒt͡sʰel/kɒɻtʰɒt͡sʰeɻ es	t͡sʰɒnkt͡sʰel/t͡sʰɒnkt͡sʰeɻ es	uɻɒχɒt͡sʰel/uɻɒχɒt͡sʰeɻ es	veɻt͡sʰɻel/veɻt͡sʰɻeɻ es	uɻɒχɒt͡sʰɻel/uɻɒχɒt͡sʰɻeɻ es	merel/mereɻ es	it͡ʃʰel/it͡ʃʰeɻ es	pʰɒχel/pʰɒχeɻ es	ɒrel/ɒreɻ es	tesel/teseɻ es	elel/eleɻ es	tʱɒʁel/tʱɒʁeɻ es	keɻel/keɻeɻ es	ɒɻel/ɒɻeɻ es	tɒɻel/tɒɻeɻ es	dəɻel/dəɻeɻ es	ɡənɒt͡sʰel/ɡənɒt͡sʰeɻ es	təvel/təveɻ es	ekel/ekeɻ es			beɻel/beɻeɻ es	ɒsel/ɒseɻ es	dɒɻt͡sʰel/dɒɻt͡sʰeɻ es	ləvɒt͡sʰel/ləvɒt͡sʰeɻ es	bɒt͡sʰel/bɒt͡sʰeɻ es
indicative present perfect 3SG	jeɻkʰel/jeɻkʰeɻ ɒ	uʁɒɻkel/uʁɒɻkeɻ ɒ	kɒɻtʰɒt͡sʰel/kɒɻtʰɒt͡sʰeɻ ɒ	t͡sʰɒnkt͡sʰel/t͡sʰɒnkt͡sʰeɻ ɒ	uɻɒχɒt͡sʰel/uɻɒχɒt͡sʰeɻ ɒ	veɻt͡sʰɻel/veɻt͡sʰɻeɻ ɒ	uɻɒχɒt͡sʰɻel/uɻɒχɒt͡sʰɻeɻ ɒ	merel/mereɻ ɒ	it͡ʃʰel/it͡ʃʰeɻ ɒ	pʰɒχel/pʰɒχeɻ ɒ	ɒrel/ɒreɻ ɒ	tesel/teseɻ ɒ	elel/eleɻ ɒ	tʱɒʁel/tʱɒʁeɻ ɒ	keɻel/keɻeɻ ɒ	ɒɻel/ɒɻeɻ ɒ	tɒɻel/tɒɻeɻ ɒ	dəɻel/dəɻeɻ ɒ	ɡənɒt͡sʰel/ɡənɒt͡sʰeɻ ɒ	təvel/təveɻ ɒ	ekel/ekeɻ ɒ			beɻel/beɻeɻ ɒ	ɒsel/ɒseɻ ɒ	dɒɻt͡sʰel/dɒɻt͡sʰeɻ ɒ	ləvɒt͡sʰel/ləvɒt͡sʰeɻ ɒ	bɒt͡sʰel/bɒt͡sʰeɻ ɒ
indicative present perfect 1PL	jeɻkʰel/jeɻkʰeɻ eŋkʰ	uʁɒɻkel/uʁɒɻkeɻ eŋkʰ	kɒɻtʰɒt͡sʰel/kɒɻtʰɒt͡sʰeɻ eŋkʰ	t͡sʰɒnkt͡sʰel/t͡sʰɒnkt͡sʰeɻ eŋkʰ	uɻɒχɒt͡sʰel/uɻɒχɒt͡sʰeɻ eŋkʰ	veɻt͡sʰɻel/veɻt͡sʰɻeɻ eŋkʰ	uɻɒχɒt͡sʰɻel/uɻɒχɒt͡sʰɻeɻ eŋkʰ	merel/mereɻ eŋkʰ	it͡ʃʰel/it͡ʃʰeɻ eŋkʰ	pʰɒχel/pʰɒχeɻ eŋkʰ	ɒrel/ɒreɻ eŋkʰ	tesel/teseɻ eŋkʰ	elel/eleɻ eŋkʰ	tʱɒʁel/tʱɒʁeɻ eŋkʰ	keɻel/keɻeɻ eŋkʰ	ɒɻel/ɒɻeɻ eŋkʰ	tɒɻel/tɒɻeɻ eŋkʰ	dəɻel/dəɻeɻ eŋkʰ	ɡənɒt͡sʰel/ɡənɒt͡sʰeɻ eŋkʰ	təvel/təveɻ eŋkʰ	ekel/ekeɻ eŋkʰ		beɻel/beɻeɻ eŋkʰ	ɒsel/ɒseɻ eŋkʰ	dɒɻt͡sʰel/dɒɻt͡sʰeɻ eŋkʰ	ləvɒt͡sʰel/ləvɒt͡sʰeɻ eŋkʰ	bɒt͡sʰel/bɒt͡sʰeɻ eŋkʰ	
indicative present perfect 2PL	jeɻkʰel/jeɻkʰeɻ ekʰ	uʁɒɻkel/uʁɒɻkeɻ ekʰ	kɒɻtʰɒt͡sʰel/kɒɻtʰɒt͡sʰeɻ ekʰ	t͡sʰɒnkt͡sʰel/t͡sʰɒnkt͡sʰeɻ ekʰ	uɻɒχɒt͡sʰel/uɻɒχɒt͡sʰeɻ ekʰ	veɻt͡sʰɻel/veɻt͡sʰɻeɻ ekʰ	uɻɒχɒt͡sʰɻel/uɻɒχɒt͡sʰɻeɻ ekʰ	merel/mereɻ ekʰ	it͡ʃʰel/it͡ʃʰeɻ ekʰ	pʰɒχel/pʰɒχeɻ ekʰ	ɒrel/ɒreɻ ekʰ	tesel/teseɻ ekʰ	elel/eleɻ ekʰ	tʱɒʁel/tʱɒʁeɻ ekʰ	keɻel/keɻeɻ ekʰ	ɒɻel/ɒɻeɻ ekʰ	tɒɻel/tɒɻeɻ ekʰ	dəɻel/dəɻeɻ ekʰ	ɡənɒt͡sʰel/ɡənɒt͡sʰeɻ ekʰ	təvel/təveɻ ekʰ	ekel/ekeɻ ekʰ			beɻel/beɻeɻ ekʰ	ɒsel/ɒseɻ ekʰ	dɒɻt͡sʰel/dɒɻt͡sʰeɻ ekʰ	ləvɒt͡sʰel/ləvɒt͡sʰeɻ ekʰ	bɒt͡sʰel/bɒt͡sʰeɻ ekʰ
indicative present perfect 3PL	jeɻkʰel/jeɻkʰeɻ en	uʁɒɻkel/uʁɒɻkeɻ en	kɒɻtʰɒt͡sʰel/kɒɻtʰɒt͡sʰeɻ en	t͡sʰɒnkt͡sʰel/t͡sʰɒnkt͡sʰeɻ en	uɻɒχɒt͡sʰel/uɻɒχɒt͡sʰeɻ en	veɻt͡sʰɻel/veɻt͡sʰɻeɻ en	uɻɒχɒt͡sʰɻel/uɻɒχɒt͡sʰɻeɻ en	merel/mereɻ en	it͡ʃʰel/it͡ʃʰeɻ en	pʰɒχel/pʰɒχeɻ en	ɒrel/ɒreɻ en	tesel/teseɻ en	elel/eleɻ en	tʱɒʁel/tʱɒʁeɻ en	keɻel/keɻeɻ en	ɒɻel/ɒɻeɻ en	tɒɻel/tɒɻeɻ en	dəɻel/dəɻeɻ en	ɡənɒt͡sʰel/ɡənɒt͡sʰeɻ en	təvel/təveɻ en	ekel/ekeɻ en			beɻel/beɻeɻ en	ɒsel/ɒseɻ en	dɒɻt͡sʰel/dɒɻt͡sʰeɻ en	ləvɒt͡sʰel/ləvɒt͡sʰeɻ en	bɒt͡sʰel/bɒt͡sʰeɻ en
negative indicative present perfect 1SG	t͡ʃʰem jeɻkʰe	t͡ʃʰem uʁɒɻke	t͡ʃʰem kɒɻtʰɒt͡sʰe	t͡ʃʰem t͡sʰɒnkt͡sʰe	t͡ʃʰem uɻɒχɒt͡sʰe	t͡ʃʰem veɻt͡sʰɻe	t͡ʃʰem uɻɒχɒt͡sʰɻe	t͡ʃʰem mere	t͡ʃʰem it͡ʃʰe	t͡ʃʰem pʰɒχe	t͡ʃʰem ɒre	t͡ʃʰem tese	t͡ʃʰem ele	t͡ʃʰem tʱɒʁe	t͡ʃʰem keɻe	t͡ʃʰem ɒɻe	t͡ʃʰem tɒɻe	t͡ʃʰem dəɻe	t͡ʃʰem ɡənɒt͡sʰe	t͡ʃʰem təve	t͡ʃʰem eke			t͡ʃʰem beɻe	t͡ʃʰem ɒse	t͡ʃʰem dɒɻt͡sʰe	t͡ʃʰem ləvɒt͡sʰe	t͡ʃʰem bɒt͡sʰe
negative indicative present perfect 2SG	t͡ʃʰes jeɻkʰe	t͡ʃʰes uʁɒɻke	t͡ʃʰes kɒɻtʰɒt͡sʰe	t͡ʃʰes t͡sʰɒnkt͡sʰe	t͡ʃʰes uɻɒχɒt͡sʰe	t͡ʃʰes veɻt͡sʰɻe	t͡ʃʰes uɻɒχɒt͡sʰɻe	t͡ʃʰes mere	t͡ʃʰes it͡ʃʰe	t͡ʃʰes pʰɒχe	t͡ʃʰes ɒre	t͡ʃʰes tese	t͡ʃʰes ele	t͡ʃʰes tʱɒʁe	t͡ʃʰes keɻe	t͡ʃʰes ɒɻe	t͡ʃʰes tɒɻe	t͡ʃʰes dəɻe	t͡ʃʰes ɡənɒt͡sʰe	t͡ʃʰes təve	t͡ʃʰes eke			t͡ʃʰes beɻe	t͡ʃʰes ɒse	t͡ʃʰes dɒɻt͡sʰe	t͡ʃʰes ləvɒt͡sʰe	t͡ʃʰes bɒt͡sʰe
negative indicative present perfect 3SG	t͡ʃʰi jeɻkʰe	t͡ʃʰi uʁɒɻke	t͡ʃʰi kɒɻtʰɒt͡sʰe	t͡ʃʰi t͡sʰɒnkt͡sʰe	t͡ʃʰi uɻɒχɒt͡sʰe	t͡ʃʰi veɻt͡sʰɻe	t͡ʃʰi uɻɒχɒt͡sʰɻe	t͡ʃʰi mere	t͡ʃʰi it͡ʃʰe	t͡ʃʰi pʰɒχe	t͡ʃʰi ɒre	t͡ʃʰi tese	t͡ʃʰi ele	t͡ʃʰi tʱɒʁe	t͡ʃʰi keɻe	t͡ʃʰi ɒɻe	t͡ʃʰi tɒɻe	t͡ʃʰi dəɻe	t͡ʃʰi ɡənɒt͡sʰe	t͡ʃʰi təve	t͡ʃʰi eke			t͡ʃʰi beɻe	t͡ʃʰi ɒse	t͡ʃʰi dɒɻt͡sʰe	t͡ʃʰi ləvɒt͡sʰe	t͡ʃʰi bɒt͡sʰe
negative indicative present perfect 1PL	t͡ʃʰeŋkʰ jeɻkʰe	t͡ʃʰeŋkʰ uʁɒɻke	t͡ʃʰeŋkʰ kɒɻtʰɒt͡sʰe	t͡ʃʰeŋkʰ t͡sʰɒnkt͡sʰe	t͡ʃʰeŋkʰ uɻɒχɒt͡sʰe	t͡ʃʰeŋkʰ veɻt͡sʰɻe	t͡ʃʰeŋkʰ uɻɒχɒt͡sʰɻe	t͡ʃʰeŋkʰ mere	t͡ʃʰeŋkʰ it͡ʃʰe	t͡ʃʰeŋkʰ pʰɒχe	t͡ʃʰeŋkʰ ɒre	t͡ʃʰeŋkʰ tese	t͡ʃʰeŋkʰ ele	t͡ʃʰeŋkʰ tʱɒʁe	t͡ʃʰeŋkʰ keɻe	t͡ʃʰeŋkʰ ɒɻe	t͡ʃʰeŋkʰ tɒɻe	t͡ʃʰeŋkʰ dəɻe	t͡ʃʰeŋkʰ ɡənɒt͡sʰe	t͡ʃʰeŋkʰ təve	t͡ʃʰeŋkʰ eke			t͡ʃʰeŋkʰ beɻe	t͡ʃʰeŋkʰ ɒse	t͡ʃʰeŋkʰ dɒɻt͡sʰe	t͡ʃʰeŋkʰ ləvɒt͡sʰe	t͡ʃʰeŋkʰ bɒt͡sʰe
negative indicative present perfect 2PL	t͡ʃʰekʰ jeɻkʰe	t͡ʃʰekʰ uʁɒɻke	t͡ʃʰekʰ kɒɻtʰɒt͡sʰe	t͡ʃʰekʰ t͡sʰɒnkt͡sʰe	t͡ʃʰekʰ uɻɒχɒt͡sʰe	t͡ʃʰekʰ veɻt͡sʰɻe	t͡ʃʰekʰ uɻɒχɒt͡sʰɻe	t͡ʃʰekʰ mere	t͡ʃʰekʰ it͡ʃʰe	t͡ʃʰekʰ pʰɒχe	t͡ʃʰekʰ ɒre	t͡ʃʰekʰ tese	t͡ʃʰekʰ ele	t͡ʃʰekʰ tʱɒʁe	t͡ʃʰekʰ keɻe	t͡ʃʰekʰ ɒɻe	t͡ʃʰekʰ tɒɻe	t͡ʃʰekʰ dəɻe	t͡ʃʰekʰ ɡənɒt͡sʰe	t͡ʃʰekʰ təve	t͡ʃʰekʰ eke			t͡ʃʰekʰ beɻe	t͡ʃʰekʰ ɒse	t͡ʃʰekʰ dɒɻt͡sʰe	t͡ʃʰekʰ ləvɒt͡sʰe	t͡ʃʰekʰ bɒt͡sʰe
negative indicative present perfect 3PL	t͡ʃʰen jeɻkʰe	t͡ʃʰen uʁɒɻke	t͡ʃʰen kɒɻtʰɒt͡sʰe	t͡ʃʰen t͡sʰɒnkt͡sʰe	t͡ʃʰen uɻɒχɒt͡sʰe	t͡ʃʰen veɻt͡sʰɻe	t͡ʃʰen uɻɒχɒt͡sʰɻe	t͡ʃʰen mere	t͡ʃʰen it͡ʃʰe	t͡ʃʰen pʰɒχe	t͡ʃʰen ɒre	t͡ʃʰen tese	t͡ʃʰen ele	t͡ʃʰen tʱɒʁe	t͡ʃʰen keɻe	t͡ʃʰen ɒɻe	t͡ʃʰen tɒɻe	t͡ʃʰen dəɻe	t͡ʃʰen ɡənɒt͡sʰe	t͡ʃʰen təve	t͡ʃʰen eke			t͡ʃʰen beɻe	t͡ʃʰen ɒse	t͡ʃʰen dɒɻt͡sʰe	t͡ʃʰen ləvɒt͡sʰe	t͡ʃʰen bɒt͡sʰe
indicative pluperfect 1SG	jeɻkʰel/jeɻkʰeɻ im	uʁɒɻkel/uʁɒɻkeɻ im	kɒɻtʰɒt͡sʰel/kɒɻtʰɒt͡sʰeɻ im	t͡sʰɒnkt͡sʰel/t͡sʰɒnkt͡sʰeɻ im	uɻɒχɒt͡sʰel/uɻɒχɒt͡sʰeɻ im	veɻt͡sʰɻel/veɻt͡sʰɻeɻ im	uɻɒχɒt͡sʰɻel/uɻɒχɒt͡sʰɻeɻ im	merel/mereɻ im	it͡ʃʰel/it͡ʃʰeɻ im	pʰɒχel/pʰɒχeɻ im	ɒrel/ɒreɻ im	tesel/teseɻ im	elel/eleɻ im	tʱɒʁel/tʱɒʁeɻ im	keɻel/keɻeɻ im	ɒɻel/ɒɻeɻ im	tɒɻel/tɒɻeɻ im	dəɻel/dəɻeɻ im	ɡənɒt͡sʰel/ɡənɒt͡sʰeɻ im	təvel/təveɻ im	ekel/ekeɻ im			beɻel/beɻeɻ im	ɒsel/ɒseɻ im	dɒɻt͡sʰel/dɒɻt͡sʰeɻ im	ləvɒt͡sʰel/ləvɒt͡sʰeɻ im	bɒt͡sʰel/bɒt͡sʰeɻ im
indicative pluperfect 2SG	jeɻkʰel/jeɻkʰeɻ iɻ	uʁɒɻkel/uʁɒɻkeɻ iɻ	kɒɻtʰɒt͡sʰel/kɒɻtʰɒt͡sʰeɻ iɻ	t͡sʰɒnkt͡sʰel/t͡sʰɒnkt͡sʰeɻ iɻ	uɻɒχɒt͡sʰel/uɻɒχɒt͡sʰeɻ iɻ	veɻt͡sʰɻel/veɻt͡sʰɻeɻ iɻ	uɻɒχɒt͡sʰɻel/uɻɒχɒt͡sʰɻeɻ iɻ	merel/mereɻ iɻ	it͡ʃʰel/it͡ʃʰeɻ iɻ	pʰɒχel/pʰɒχeɻ iɻ	ɒrel/ɒreɻ iɻ	tesel/teseɻ iɻ	elel/eleɻ iɻ	tʱɒʁel/tʱɒʁeɻ iɻ	keɻel/keɻeɻ iɻ	ɒɻel/ɒɻeɻ iɻ	tɒɻel/tɒɻeɻ iɻ	dəɻel/dəɻeɻ iɻ	ɡənɒt͡sʰel/ɡənɒt͡sʰeɻ iɻ	təvel/təveɻ iɻ	ekel/ekeɻ iɻ			beɻel/beɻeɻ iɻ	ɒsel/ɒseɻ iɻ	dɒɻt͡sʰel/dɒɻt͡sʰeɻ iɻ	ləvɒt͡sʰel/ləvɒt͡sʰeɻ iɻ	bɒt͡sʰel/bɒt͡sʰeɻ iɻ
indicative pluperfect 3SG	jeɻkʰel/jeɻkʰeɻ eɻ	uʁɒɻkel/uʁɒɻkeɻ eɻ	kɒɻtʰɒt͡sʰel/kɒɻtʰɒt͡sʰeɻ eɻ	t͡sʰɒnkt͡sʰel/t͡sʰɒnkt͡sʰeɻ eɻ	uɻɒχɒt͡sʰel/uɻɒχɒt͡sʰeɻ eɻ	veɻt͡sʰɻel/veɻt͡sʰɻeɻ eɻ	uɻɒχɒt͡sʰɻel/uɻɒχɒt͡sʰɻeɻ eɻ	merel/mereɻ eɻ	it͡ʃʰel/it͡ʃʰeɻ eɻ	pʰɒχel/pʰɒχeɻ eɻ	ɒrel/ɒreɻ eɻ	tesel/teseɻ eɻ	elel/eleɻ eɻ	tʱɒʁel/tʱɒʁeɻ eɻ	keɻel/keɻeɻ eɻ	ɒɻel/ɒɻeɻ eɻ	tɒɻel/tɒɻeɻ eɻ	dəɻel/dəɻeɻ eɻ	ɡənɒt͡sʰel/ɡənɒt͡sʰeɻ eɻ	təvel/təveɻ eɻ	ekel/ekeɻ eɻ			beɻel/beɻeɻ eɻ	ɒsel/ɒseɻ eɻ	dɒɻt͡sʰel/dɒɻt͡sʰeɻ eɻ	ləvɒt͡sʰel/ləvɒt͡sʰeɻ eɻ	bɒt͡sʰel/bɒt͡sʰeɻ eɻ
indicative pluperfect 1PL	jeɻkʰel/jeɻkʰeɻ eŋkʰ	uʁɒɻkel/uʁɒɻkeɻ eŋkʰ	kɒɻtʰɒt͡sʰel/kɒɻtʰɒt͡sʰeɻ eŋkʰ	t͡sʰɒnkt͡sʰel/t͡sʰɒnkt͡sʰeɻ eŋkʰ	uɻɒχɒt͡sʰel/uɻɒχɒt͡sʰeɻ eŋkʰ	veɻt͡sʰɻel/veɻt͡sʰɻeɻ eŋkʰ	uɻɒχɒt͡sʰɻel/uɻɒχɒt͡sʰɻeɻ eŋkʰ	merel/mereɻ eŋkʰ	it͡ʃʰel/it͡ʃʰeɻ eŋkʰ	pʰɒχel/pʰɒχeɻ eŋkʰ	ɒrel/ɒreɻ eŋkʰ	tesel/teseɻ eŋkʰ	elel/eleɻ eŋkʰ	tʱɒʁel/tʱɒʁeɻ eŋkʰ	keɻel/keɻeɻ eŋkʰ	ɒɻel/ɒɻeɻ eŋkʰ	tɒɻel/tɒɻeɻ eŋkʰ	dəɻel/dəɻeɻ eŋkʰ	ɡənɒt͡sʰel/ɡənɒt͡sʰeɻ eŋkʰ	təvel/təveɻ eŋkʰ	ekel/ekeɻ eŋkʰ		beɻel/beɻeɻ eŋkʰ	ɒsel/ɒseɻ eŋkʰ	dɒɻt͡sʰel/dɒɻt͡sʰeɻ eŋkʰ	ləvɒt͡sʰel/ləvɒt͡sʰeɻ eŋkʰ	bɒt͡sʰel/bɒt͡sʰeɻ eŋkʰ	
indicative pluperfect 2PL	jeɻkʰel/jeɻkʰeɻ ekʰ	uʁɒɻkel/uʁɒɻkeɻ ekʰ	kɒɻtʰɒt͡sʰel/kɒɻtʰɒt͡sʰeɻ ekʰ	t͡sʰɒnkt͡sʰel/t͡sʰɒnkt͡sʰeɻ ekʰ	uɻɒχɒt͡sʰel/uɻɒχɒt͡sʰeɻ ekʰ	veɻt͡sʰɻel/veɻt͡sʰɻeɻ ekʰ	uɻɒχɒt͡sʰɻel/uɻɒχɒt͡sʰɻeɻ ekʰ	merel/mereɻ ekʰ	it͡ʃʰel/it͡ʃʰeɻ ekʰ	pʰɒχel/pʰɒχeɻ ekʰ	ɒrel/ɒreɻ ekʰ	tesel/teseɻ ekʰ	elel/eleɻ ekʰ	tʱɒʁel/tʱɒʁeɻ ekʰ	keɻel/keɻeɻ ekʰ	ɒɻel/ɒɻeɻ ekʰ	tɒɻel/tɒɻeɻ ekʰ	dəɻel/dəɻeɻ ekʰ	ɡənɒt͡sʰel/ɡənɒt͡sʰeɻ ekʰ	təvel/təveɻ ekʰ	ekel/ekeɻ ekʰ			beɻel/beɻeɻ ekʰ	ɒsel/ɒseɻ ekʰ	dɒɻt͡sʰel/dɒɻt͡sʰeɻ ekʰ	ləvɒt͡sʰel/ləvɒt͡sʰeɻ ekʰ	bɒt͡sʰel/bɒt͡sʰeɻ ekʰ
indicative pluperfect 3PL	jeɻkʰel/jeɻkʰeɻ en	uʁɒɻkel/uʁɒɻkeɻ en	kɒɻtʰɒt͡sʰel/kɒɻtʰɒt͡sʰeɻ en	t͡sʰɒnkt͡sʰel/t͡sʰɒnkt͡sʰeɻ en	uɻɒχɒt͡sʰel/uɻɒχɒt͡sʰeɻ en	veɻt͡sʰɻel/veɻt͡sʰɻeɻ en	uɻɒχɒt͡sʰɻel/uɻɒχɒt͡sʰɻeɻ en	merel/mereɻ en	it͡ʃʰel/it͡ʃʰeɻ en	pʰɒχel/pʰɒχeɻ en	ɒrel/ɒreɻ en	tesel/teseɻ en	elel/eleɻ en	tʱɒʁel/tʱɒʁeɻ en	keɻel/keɻeɻ en	ɒɻel/ɒɻeɻ en	tɒɻel/tɒɻeɻ en	dəɻel/dəɻeɻ en	ɡənɒt͡sʰel/ɡənɒt͡sʰeɻ en	təvel/təveɻ en	ekel/ekeɻ en			beɻel/beɻeɻ en	ɒsel/ɒseɻ en	dɒɻt͡sʰel/dɒɻt͡sʰeɻ en	ləvɒt͡sʰel/ləvɒt͡sʰeɻ en	bɒt͡sʰel/bɒt͡sʰeɻ en
negative indicative pluperfect 1SG	t͡ʃʰim jeɻkʰe	t͡ʃʰim uʁɒɻke	t͡ʃʰim kɒɻtʰɒt͡sʰe	t͡ʃʰim t͡sʰɒnkt͡sʰe	t͡ʃʰim uɻɒχɒt͡sʰe	t͡ʃʰim veɻt͡sʰɻe	t͡ʃʰim uɻɒχɒt͡sʰɻe	t͡ʃʰim mere	t͡ʃʰim it͡ʃʰe	t͡ʃʰim pʰɒχe	t͡ʃʰim ɒre	t͡ʃʰim tese	t͡ʃʰim ele	t͡ʃʰim tʱɒʁe	t͡ʃʰim keɻe	t͡ʃʰim ɒɻe	t͡ʃʰim tɒɻe	t͡ʃʰim dəɻe	t͡ʃʰim ɡənɒt͡sʰe	t͡ʃʰim təve	t͡ʃʰim eke			t͡ʃʰim beɻe	t͡ʃʰim ɒse	t͡ʃʰim dɒɻt͡sʰe	t͡ʃʰim ləvɒt͡sʰe	t͡ʃʰim bɒt͡sʰe
negative indicative pluperfect 2SG	t͡ʃʰiɻ jeɻkʰe	t͡ʃʰiɻ uʁɒɻke	t͡ʃʰiɻ kɒɻtʰɒt͡sʰe	t͡ʃʰiɻ t͡sʰɒnkt͡sʰe	t͡ʃʰiɻ uɻɒχɒt͡sʰe	t͡ʃʰiɻ veɻt͡sʰɻe	t͡ʃʰiɻ uɻɒχɒt͡sʰɻe	t͡ʃʰiɻ mere	t͡ʃʰiɻ it͡ʃʰe	t͡ʃʰiɻ pʰɒχe	t͡ʃʰiɻ ɒre	t͡ʃʰiɻ tese	t͡ʃʰiɻ ele	t͡ʃʰiɻ tʱɒʁe	t͡ʃʰiɻ keɻe	t͡ʃʰiɻ ɒɻe	t͡ʃʰiɻ tɒɻe	t͡ʃʰiɻ dəɻe	t͡ʃʰiɻ ɡənɒt͡sʰe	t͡ʃʰiɻ təve	t͡ʃʰiɻ eke			t͡ʃʰiɻ beɻe	t͡ʃʰiɻ ɒse	t͡ʃʰiɻ dɒɻt͡sʰe	t͡ʃʰiɻ ləvɒt͡sʰe	t͡ʃʰiɻ bɒt͡sʰe
negative indicative pluperfect 3SG	t͡ʃʰeɻ jeɻkʰe	t͡ʃʰeɻ uʁɒɻke	t͡ʃʰeɻ kɒɻtʰɒt͡sʰe	t͡ʃʰeɻ t͡sʰɒnkt͡sʰe	t͡ʃʰeɻ uɻɒχɒt͡sʰe	t͡ʃʰeɻ veɻt͡sʰɻe	t͡ʃʰeɻ uɻɒχɒt͡sʰɻe	t͡ʃʰeɻ mere	t͡ʃʰeɻ it͡ʃʰe	t͡ʃʰeɻ pʰɒχe	t͡ʃʰeɻ ɒre	t͡ʃʰeɻ tese	t͡ʃʰeɻ ele	t͡ʃʰeɻ tʱɒʁe	t͡ʃʰeɻ keɻe	t͡ʃʰeɻ ɒɻe	t͡ʃʰeɻ tɒɻe	t͡ʃʰeɻ dəɻe	t͡ʃʰeɻ ɡənɒt͡sʰe	t͡ʃʰeɻ təve	t͡ʃʰeɻ eke			t͡ʃʰeɻ beɻe	t͡ʃʰeɻ ɒse	t͡ʃʰeɻ dɒɻt͡sʰe	t͡ʃʰeɻ ləvɒt͡sʰe	t͡ʃʰeɻ bɒt͡sʰe
negative indicative pluperfect 1PL	t͡ʃʰiŋkʰ jeɻkʰe	t͡ʃʰiŋkʰ uʁɒɻke	t͡ʃʰiŋkʰ kɒɻtʰɒt͡sʰe	t͡ʃʰiŋkʰ t͡sʰɒnkt͡sʰe	t͡ʃʰiŋkʰ uɻɒχɒt͡sʰe	t͡ʃʰiŋkʰ veɻt͡sʰɻe	t͡ʃʰiŋkʰ uɻɒχɒt͡sʰɻe	t͡ʃʰiŋkʰ mere	t͡ʃʰiŋkʰ it͡ʃʰe	t͡ʃʰiŋkʰ pʰɒχe	t͡ʃʰiŋkʰ ɒre	t͡ʃʰiŋkʰ tese	t͡ʃʰiŋkʰ ele	t͡ʃʰiŋkʰ tʱɒʁe	t͡ʃʰiŋkʰ keɻe	t͡ʃʰiŋkʰ ɒɻe	t͡ʃʰiŋkʰ tɒɻe	t͡ʃʰiŋkʰ dəɻe	t͡ʃʰiŋkʰ ɡənɒt͡sʰe	t͡ʃʰiŋkʰ təve	t͡ʃʰiŋkʰ eke			t͡ʃʰiŋkʰ beɻe	t͡ʃʰiŋkʰ ɒse	t͡ʃʰiŋkʰ dɒɻt͡sʰe	t͡ʃʰiŋkʰ ləvɒt͡sʰe	t͡ʃʰiŋkʰ bɒt͡sʰe
